"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"9740","JFK","TPA","Hilton Tampa Downtown",3,"2015-11-01","2015-11-04",627.3,453.42,0.27719,11,0,1
"9741","JFK","TPA","Hilton Tampa Downtown",7,"2015-11-15","2015-11-22",1009.62,810.15,0.19757,11,2,1
"9742","JFK","TPA","Hilton Tampa Downtown",3,"2015-11-15","2015-11-18",508.42,419.23,0.17543,11,2,1
"9743","JFK","TPA","Hilton Tampa Downtown",7,"2015-10-28","2015-11-04",1228.07,1016.9,0.17195,10,0,1
"9744","JFK","TPA","Hilton Tampa Downtown",3,"2015-11-11","2015-11-14",507.34,428.44,0.15551,11,1,1
"9745","JFK","TPA","Hilton Tampa Downtown",3,"2015-10-21","2015-10-24",810.78,692.94,0.14535,10,0,1
"9746","JFK","TPA","Hilton Tampa Downtown",7,"2015-11-18","2015-11-25",858.11,738.42,0.13948,11,2,1
"9747","JFK","TPA","Hilton Tampa Downtown",7,"2015-10-30","2015-11-06",1251.35,1091.19,0.12799,10,0,1
"9748","JFK","TPA","Hilton Tampa Downtown",3,"2015-11-21","2015-11-24",583.11,510.32,0.12483,11,2,1
"9749","JFK","TPA","Hilton Tampa Downtown",7,"2015-11-20","2015-11-27",863.29,765.94,0.11276,11,2,1
"9750","JFK","TPA","Hilton Tampa Downtown",3,"2015-11-22","2015-11-25",512.73,460.95,0.101,11,2,1
"9751","JFK","TPA","Hilton Tampa Downtown",7,"2015-11-21","2015-11-28",1035.07,933.44,0.09819,11,2,1
"9752","JFK","TPA","Hilton Tampa Downtown",3,"2015-11-20","2015-11-23",556.73,505.79,0.09151,11,2,1
"9753","JFK","TPA","Hilton Tampa Downtown",7,"2015-11-11","2015-11-18",1020.45,946.38,0.07258,11,1,1
"9754","JFK","TPA","Hilton Tampa Downtown",7,"2015-11-08","2015-11-15",1279.16,1203.18,0.0594,11,1,1
"9755","JFK","TPA","Hilton Tampa Downtown",3,"2015-11-18","2015-11-21",545.09,519.58,0.04681,11,2,1
"9756","JFK","TPA","Hilton Tampa Downtown",7,"2015-11-25","2015-12-02",896.18,867.36,0.03216,11,2,1
"9757","JFK","TPA","Hilton Tampa Downtown",7,"2015-11-22","2015-11-29",1012.58,986.88,0.02538,11,2,1
"9758","JFK","TPA","Hilton Tampa Downtown",3,"2015-10-31","2015-11-03",572.43,558.2,0.02486,10,0,1
"9759","JFK","TPA","Hilton Tampa Downtown",3,"2015-10-23","2015-10-26",687.82,673.88,0.02027,10,0,1
"9760","BOS","JFK","Hilton Times Square",7,"2015-10-21","2015-10-28",2261.32,1958.98,0.1337,10,0,1
"9761","JFK","LAX","Hilton Woodland Hills / Los Angeles",3,"2015-10-24","2015-10-27",846.32,592.08,0.30041,10,0,1
"9762","JFK","LAX","Hilton Woodland Hills / Los Angeles",7,"2015-10-24","2015-10-31",1239.61,971.92,0.21595,10,0,1
"9763","JFK","LAX","Hilton Woodland Hills / Los Angeles",3,"2015-10-30","2015-11-02",674.91,530.92,0.21335,10,0,1
"9764","JFK","LAX","Hilton Woodland Hills / Los Angeles",3,"2015-10-23","2015-10-26",965.63,783.96,0.18814,10,0,1
"9765","JFK","LAX","Hilton Woodland Hills / Los Angeles",3,"2015-10-31","2015-11-03",638.9,550.04,0.13909,10,0,1
"9766","JFK","LAX","Hilton Woodland Hills / Los Angeles",7,"2015-10-30","2015-11-06",985.57,904.38,0.08238,10,0,1
"9767","JFK","LAX","Hilton Woodland Hills / Los Angeles",7,"2015-10-23","2015-10-30",1287.39,1182.92,0.08115,10,0,1
"9768","JFK","LAX","Hilton Woodland Hills / Los Angeles",7,"2015-10-31","2015-11-07",945.13,904.38,0.04311,10,0,1
"9769","JFK","LAX","Hilton Woodland Hills / Los Angeles",3,"2015-11-20","2015-11-23",600.23,575.97,0.04042,11,2,1
"9770","JFK","LAX","Hilton Woodland Hills / Los Angeles",3,"2015-11-13","2015-11-16",503.47,487.65,0.03143,11,2,1
"9771","JFK","SDQ","Hodelpa Caribe Colonial",3,"2015-10-23","2015-10-26",701.89,540.99,0.22924,10,0,1
"9772","JFK","SDQ","Hodelpa Caribe Colonial",3,"2015-10-24","2015-10-27",638.99,540.99,0.15337,10,0,1
"9773","JFK","SDQ","Hodelpa Caribe Colonial",7,"2015-10-23","2015-10-30",806.29,709.51,0.12003,10,0,1
"9774","JFK","SDQ","Hodelpa Caribe Colonial",3,"2015-10-25","2015-10-28",614.9,547.54,0.10955,10,0,1
"9775","JFK","SDQ","Hodelpa Caribe Colonial",3,"2015-10-30","2015-11-02",597.28,550.97,0.07754,10,0,1
"9776","JFK","SDQ","Hodelpa Caribe Colonial",3,"2015-10-28","2015-10-31",591.16,546.62,0.07534,10,0,1
"9777","JFK","SDQ","Hodelpa Caribe Colonial",3,"2015-11-04","2015-11-07",581.68,549.07,0.05606,11,0,1
"9778","JFK","SDQ","Hodelpa Caribe Colonial",7,"2015-10-24","2015-10-31",747.39,709.51,0.05069,10,0,1
"9779","JFK","SDQ","Hodelpa Caribe Colonial",7,"2015-10-25","2015-11-01",751.35,719.51,0.04238,10,0,1
"9780","JFK","SDQ","Hodelpa Caribe Colonial",3,"2015-11-06","2015-11-09",561.75,549.07,0.02258,11,1,1
"9781","JFK","SDQ","Hodelpa Caribe Colonial",3,"2015-11-07","2015-11-10",561.44,549.07,0.02203,11,1,1
"9782","JFK","SDQ","Hodelpa Caribe Colonial",3,"2015-11-08","2015-11-11",561.44,549.07,0.02203,11,1,1
"9783","JFK","SDQ","Hodelpa Garden Suites Golf and Beach Club",3,"2015-10-23","2015-10-26",801.54,628.38,0.21603,10,0,1
"9784","JFK","SDQ","Hodelpa Garden Suites Golf and Beach Club",3,"2015-10-24","2015-10-27",739.78,628.38,0.15058,10,0,1
"9785","JFK","SDQ","Hodelpa Garden Suites Golf and Beach Club",7,"2015-10-23","2015-10-30",1043.38,913.43,0.12454,10,0,1
"9786","JFK","SDQ","Hodelpa Garden Suites Golf and Beach Club",3,"2015-10-25","2015-10-28",715.7,628.38,0.12201,10,0,1
"9787","JFK","SDQ","Hodelpa Garden Suites Golf and Beach Club",3,"2015-10-30","2015-11-02",697.18,626.87,0.10085,10,0,1
"9788","JFK","SDQ","Hodelpa Garden Suites Golf and Beach Club",3,"2015-10-28","2015-10-31",692.09,626.87,0.09424,10,0,1
"9789","JFK","SDQ","Hodelpa Garden Suites Golf and Beach Club",3,"2015-11-04","2015-11-07",679.54,626.87,0.07751,11,0,1
"9790","JFK","SDQ","Hodelpa Garden Suites Golf and Beach Club",7,"2015-10-25","2015-11-01",981.93,913.43,0.06976,10,0,1
"9791","JFK","SDQ","Hodelpa Garden Suites Golf and Beach Club",7,"2015-10-24","2015-10-31",980.42,913.43,0.06833,10,0,1
"9792","JFK","SDQ","Hodelpa Garden Suites Golf and Beach Club",3,"2015-11-06","2015-11-09",662.31,628.38,0.05123,11,1,1
"9793","JFK","SDQ","Hodelpa Garden Suites Golf and Beach Club",3,"2015-11-07","2015-11-10",661.46,628.38,0.05,11,1,1
"9794","JFK","SDQ","Hodelpa Garden Suites Golf and Beach Club",3,"2015-11-08","2015-11-11",661.46,628.38,0.05,11,1,1
"9795","JFK","SDQ","Hodelpa Garden Suites Golf and Beach Club",7,"2015-11-04","2015-11-11",946.6,909.9,0.03877,11,0,1
"9796","JFK","SDQ","Hodelpa Garden Suites Golf and Beach Club",7,"2015-10-30","2015-11-06",942.09,909.9,0.03417,10,0,1
"9797","JFK","SDQ","Hodelpa Garden Suites Golf and Beach Club",3,"2015-11-11","2015-11-14",641.46,624.38,0.02662,11,1,1
"9798","JFK","SDQ","Hodelpa Garden Suites Golf and Beach Club",7,"2015-10-28","2015-11-04",933.52,909.9,0.02531,10,0,1
"9799","JFK","SDQ","Hodelpa Garden Suites Golf and Beach Club",3,"2015-11-01","2015-11-04",669.56,659.87,0.01447,11,0,1
"9800","JFK","SDQ","Hodelpa Garden Suites Golf and Beach Club",3,"2015-11-25","2015-11-28",681.46,675.38,0.00891,11,2,1
"9801","BOS","JFK","Holiday Inn - Long Island City - Manhattan View",3,"2015-10-24","2015-10-27",677.11,518.71,0.23394,10,0,1
"9802","BOS","JFK","Holiday Inn - Long Island City - Manhattan View",3,"2015-11-04","2015-11-07",599.7,488.07,0.18614,11,0,1
"9803","BOS","JFK","Holiday Inn - Long Island City - Manhattan View",3,"2015-11-18","2015-11-21",556.34,464.89,0.16438,11,2,1
"9804","BOS","JFK","Holiday Inn - Long Island City - Manhattan View",3,"2015-10-23","2015-10-26",638.02,535.04,0.16141,10,0,1
"9805","BOS","JFK","Holiday Inn - Long Island City - Manhattan View",3,"2015-10-28","2015-10-31",623.89,531.27,0.14846,10,0,1
"9806","BOS","JFK","Holiday Inn - Long Island City - Manhattan View",7,"2015-10-23","2015-10-30",1120.46,970.51,0.13383,10,0,1
"9807","BOS","JFK","Holiday Inn - Long Island City - Manhattan View",3,"2015-10-25","2015-10-28",542.5,471.16,0.1315,10,0,1
"9808","BOS","JFK","Holiday Inn - Long Island City - Manhattan View",7,"2015-10-24","2015-10-31",1066.14,976.26,0.0843,10,0,1
"9809","BOS","JFK","Holiday Inn - Long Island City - Manhattan View",7,"2015-10-25","2015-11-01",973.58,895.6,0.0801,10,0,1
"9810","BOS","JFK","Holiday Inn - Long Island City - Manhattan View",3,"2015-10-30","2015-11-02",550.57,522.96,0.05016,10,0,1
"9811","BOS","JFK","Holiday Inn - Long Island City - Manhattan View",3,"2015-11-07","2015-11-10",485.77,463.75,0.04533,11,1,1
"9812","BOS","JFK","Holiday Inn - Long Island City - Manhattan View",3,"2015-10-31","2015-11-03",521.19,498.14,0.04422,10,0,1
"9813","BOS","JFK","Holiday Inn - Long Island City - Manhattan View",3,"2015-11-01","2015-11-04",553.57,540.41,0.02376,11,0,1
"9814","BOS","JFK","Holiday Inn - Long Island City - Manhattan View",7,"2015-10-31","2015-11-07",992.9,970.15,0.02291,10,0,1
"9815","BOS","JFK","Holiday Inn - Long Island City - Manhattan View",7,"2015-11-01","2015-11-08",1011.76,1001.8,0.00984,11,0,1
"9816","BOS","JFK","Holiday Inn - Long Island City - Manhattan View",7,"2015-11-04","2015-11-11",875.97,872.91,0.0035,11,0,1
"9817","BOS","JFK","Holiday Inn - Long Island City - Manhattan View",7,"2015-10-30","2015-11-06",957.78,954.55,0.00337,10,0,1
"9818","BOS","JFK","Holiday Inn - Long Island City - Manhattan View",7,"2015-10-28","2015-11-04",944.89,943.87,0.00108,10,0,1
"9819","JFK","MCO","Holiday Inn and Suites Orlando Universal Hotel",3,"2015-10-25","2015-10-28",693.47,482.4,0.30436,10,0,1
"9820","JFK","MCO","Holiday Inn and Suites Orlando Universal Hotel",7,"2015-11-06","2015-11-13",722.64,540.02,0.25272,11,1,1
"9821","JFK","MCO","Holiday Inn and Suites Orlando Universal Hotel",7,"2015-11-20","2015-11-27",708.83,554.46,0.21779,11,2,1
"9822","JFK","MCO","Holiday Inn and Suites Orlando Universal Hotel",7,"2015-11-15","2015-11-22",641.11,501.58,0.21763,11,2,1
"9823","JFK","MCO","Holiday Inn and Suites Orlando Universal Hotel",7,"2015-11-21","2015-11-28",782.19,630.61,0.1938,11,2,1
"9824","JFK","MCO","Holiday Inn and Suites Orlando Universal Hotel",7,"2015-11-22","2015-11-29",820.52,662.08,0.1931,11,2,1
"9825","JFK","MCO","Holiday Inn and Suites Orlando Universal Hotel",3,"2015-11-20","2015-11-23",474.01,394.3,0.16816,11,2,1
"9826","JFK","MCO","Holiday Inn and Suites Orlando Universal Hotel",3,"2015-11-08","2015-11-11",404.82,352.61,0.12897,11,1,1
"9827","JFK","MCO","Holiday Inn and Suites Orlando Universal Hotel",3,"2015-11-18","2015-11-21",400.61,349.49,0.12762,11,2,1
"9828","JFK","MCO","Holiday Inn and Suites Orlando Universal Hotel",7,"2015-11-01","2015-11-08",882.8,774.59,0.12258,11,0,1
"9829","JFK","MCO","Holiday Inn and Suites Orlando Universal Hotel",3,"2015-11-25","2015-11-28",691.3,607.61,0.12107,11,2,1
"9830","JFK","MCO","Holiday Inn and Suites Orlando Universal Hotel",3,"2015-11-07","2015-11-10",493.98,439.43,0.11043,11,1,1
"9831","JFK","MCO","Holiday Inn and Suites Orlando Universal Hotel",3,"2015-11-15","2015-11-18",344.39,316.36,0.08139,11,2,1
"9832","JFK","MCO","Holiday Inn and Suites Orlando Universal Hotel",7,"2015-10-25","2015-11-01",903.64,837.95,0.0727,10,0,1
"9833","JFK","SFO","Holiday Inn and Suites San Mateo",3,"2015-10-23","2015-10-26",1151.4,796.09,0.30859,10,0,1
"9834","JFK","SFO","Holiday Inn and Suites San Mateo",3,"2015-10-24","2015-10-27",1126.51,1088.67,0.03359,10,0,1
"9835","JFK","SFO","Holiday Inn and Suites San Mateo",7,"2015-10-25","2015-11-01",1820.89,1809.18,0.00643,10,0,1
"9836","JFK","LAX","Holiday Inn Burbank-Media Center",3,"2015-10-23","2015-10-26",1010.55,856.32,0.15262,10,0,1
"9837","JFK","LAX","Holiday Inn Burbank-Media Center",7,"2015-10-23","2015-10-30",1469.29,1439.27,0.02043,10,0,1
"9838","FLL","CUN","Holiday Inn Cancun Arenas",7,"2015-10-25","2015-11-01",719.14,604.94,0.15881,10,0,1
"9839","JFK","CUN","Holiday Inn Cancun Arenas",3,"2015-10-31","2015-11-03",578.44,495.09,0.1441,10,0,1
"9840","FLL","CUN","Holiday Inn Cancun Arenas",3,"2015-10-25","2015-10-28",505.29,433.42,0.14223,10,0,1
"9841","JFK","CUN","Holiday Inn Cancun Arenas",7,"2015-10-31","2015-11-07",769.16,676.32,0.1207,10,0,1
"9842","FLL","CUN","Holiday Inn Cancun Arenas",7,"2015-10-24","2015-10-31",733.71,651.73,0.11173,10,0,1
"9843","FLL","CUN","Holiday Inn Cancun Arenas",3,"2015-10-28","2015-10-31",487.29,435.02,0.10726,10,0,1
"9844","FLL","CUN","Holiday Inn Cancun Arenas",3,"2015-10-24","2015-10-27",491.29,443.02,0.09824,10,0,1
"9845","FLL","CUN","Holiday Inn Cancun Arenas",7,"2015-11-01","2015-11-08",662.15,609.45,0.0796,11,0,1
"9846","FLL","CUN","Holiday Inn Cancun Arenas",3,"2015-10-30","2015-11-02",429.21,395.14,0.07937,10,0,1
"9847","FLL","CUN","Holiday Inn Cancun Arenas",3,"2015-10-31","2015-11-03",429.21,395.14,0.07937,10,0,1
"9848","FLL","CUN","Holiday Inn Cancun Arenas",3,"2015-11-01","2015-11-04",416.1,385.28,0.07407,11,0,1
"9849","FLL","CUN","Holiday Inn Cancun Arenas",7,"2015-11-04","2015-11-11",607.69,564.85,0.0705,11,0,1
"9850","FLL","CUN","Holiday Inn Cancun Arenas",7,"2015-11-11","2015-11-18",644.9,603.25,0.06458,11,1,1
"9851","FLL","CUN","Holiday Inn Cancun Arenas",7,"2015-10-28","2015-11-04",638.28,600.58,0.05906,10,0,1
"9852","FLL","CUN","Holiday Inn Cancun Arenas",7,"2015-11-08","2015-11-15",797.63,755.95,0.05225,11,1,1
"9853","FLL","CUN","Holiday Inn Cancun Arenas",7,"2015-11-25","2015-12-02",703.22,670.02,0.04721,11,2,1
"9854","FLL","CUN","Holiday Inn Cancun Arenas",7,"2015-11-21","2015-11-28",1020.16,972.35,0.04686,11,2,1
"9855","FLL","CUN","Holiday Inn Cancun Arenas",7,"2015-10-30","2015-11-06",560.39,535.17,0.045,10,0,1
"9856","JFK","CUN","Holiday Inn Cancun Arenas",7,"2015-10-30","2015-11-06",686.85,657.32,0.04299,10,0,1
"9857","FLL","CUN","Holiday Inn Cancun Arenas",7,"2015-11-13","2015-11-20",603.16,577.35,0.04278,11,2,1
"9858","FLL","CUN","Holiday Inn Cancun Arenas",7,"2015-11-18","2015-11-25",560.16,536.25,0.04268,11,2,1
"9859","FLL","CUN","Holiday Inn Cancun Arenas",7,"2015-11-06","2015-11-13",607.69,581.85,0.04253,11,1,1
"9860","FLL","CUN","Holiday Inn Cancun Arenas",7,"2015-11-14","2015-11-21",743.16,711.95,0.04199,11,2,1
"9861","FLL","CUN","Holiday Inn Cancun Arenas",7,"2015-11-15","2015-11-22",590.04,565.75,0.04116,11,2,1
"9862","FLL","CUN","Holiday Inn Cancun Arenas",7,"2015-11-07","2015-11-14",624.15,600.25,0.03828,11,1,1
"9863","JFK","CUN","Holiday Inn Cancun Arenas",7,"2015-11-11","2015-11-18",749.16,722.48,0.03561,11,1,1
"9864","JFK","CUN","Holiday Inn Cancun Arenas",7,"2015-11-20","2015-11-27",820.16,791.08,0.03546,11,2,1
"9865","FLL","CUN","Holiday Inn Cancun Arenas",7,"2015-11-22","2015-11-29",910.26,878.35,0.03506,11,2,1
"9866","JFK","CUN","Holiday Inn Cancun Arenas",7,"2015-11-08","2015-11-15",804.16,776.3,0.03464,11,1,1
"9867","JFK","CUN","Holiday Inn Cancun Arenas",3,"2015-11-13","2015-11-16",661.22,638.59,0.03422,11,2,1
"9868","JFK","CUN","Holiday Inn Cancun Arenas",7,"2015-11-21","2015-11-28",1368.48,1324.2,0.03236,11,2,1
"9869","JFK","CUN","Holiday Inn Cancun Arenas",7,"2015-11-14","2015-11-21",648.36,634.48,0.02142,11,2,1
"9870","FLL","CUN","Holiday Inn Cancun Arenas",3,"2015-11-06","2015-11-09",463.86,454.38,0.02045,11,1,1
"9871","FLL","CUN","Holiday Inn Cancun Arenas",7,"2015-10-31","2015-11-07",574.36,562.76,0.02019,10,0,1
"9872","JFK","CUN","Holiday Inn Cancun Arenas",3,"2015-11-20","2015-11-23",575.22,564.09,0.01935,11,2,1
"9873","FLL","CUN","Holiday Inn Cancun Arenas",3,"2015-11-20","2015-11-23",639.22,627.06,0.01902,11,2,1
"9874","FLL","CUN","Holiday Inn Cancun Arenas",3,"2015-11-25","2015-11-28",846.22,830.16,0.01897,11,2,1
"9875","FLL","CUN","Holiday Inn Cancun Arenas",3,"2015-11-07","2015-11-10",399.22,392.56,0.01667,11,1,1
"9876","JFK","CUN","Holiday Inn Cancun Arenas",7,"2015-11-04","2015-11-11",734.16,724.14,0.01364,11,0,1
"9877","JFK","CUN","Holiday Inn Cancun Arenas",7,"2015-11-22","2015-11-29",1418.66,1400.9,0.01252,11,2,1
"9878","JFK","CUN","Holiday Inn Cancun Arenas",3,"2015-11-15","2015-11-18",480.71,476.09,0.00962,11,2,1
"9879","JFK","CUN","Holiday Inn Cancun Arenas",3,"2015-11-08","2015-11-11",480.52,476.09,0.00923,11,1,1
"9880","JFK","CUN","Holiday Inn Cancun Arenas",3,"2015-11-14","2015-11-17",480.48,476.09,0.00914,11,2,1
"9881","FLL","CUN","Holiday Inn Cancun Arenas",7,"2015-11-20","2015-11-27",997.16,992.85,0.00432,11,2,1
"9882","JFK","CUN","Holiday Inn Cancun Arenas",3,"2015-11-25","2015-11-28",1084.64,1080.19,0.0041,11,2,1
"9883","FLL","CUN","Holiday Inn Cancun Arenas",3,"2015-11-21","2015-11-24",489.41,488.06,0.00276,11,2,1
"9884","JFK","SAN","Holiday Inn Carlsbad",3,"2015-10-28","2015-10-31",1002.69,426.44,0.57471,10,0,1
"9885","JFK","SAN","Holiday Inn Carlsbad",3,"2015-10-24","2015-10-27",1182.21,513.08,0.566,10,0,1
"9886","JFK","SAN","Holiday Inn Carlsbad",7,"2015-10-24","2015-10-31",1424.88,800.15,0.43844,10,0,1
"9887","JFK","SAN","Holiday Inn Carlsbad",3,"2015-10-30","2015-11-02",723.61,437.84,0.39493,10,0,1
"9888","JFK","SAN","Holiday Inn Carlsbad",3,"2015-10-31","2015-11-03",729.54,444.66,0.39049,10,0,1
"9889","JFK","SAN","Holiday Inn Carlsbad",7,"2015-10-28","2015-11-04",914.19,656.59,0.28178,10,0,1
"9890","JFK","SAN","Holiday Inn Carlsbad",7,"2015-10-30","2015-11-06",913.84,656.59,0.28151,10,0,1
"9891","JFK","SAN","Holiday Inn Carlsbad",7,"2015-10-31","2015-11-07",1080.64,808.96,0.2514,10,0,1
"9892","JFK","SAN","Holiday Inn Carlsbad",7,"2015-10-25","2015-11-01",1285.23,1003.59,0.21914,10,0,1
"9893","JFK","SAN","Holiday Inn Carlsbad",3,"2015-10-25","2015-10-28",1127.39,1020.26,0.09502,10,0,1
"9894","JFK","SAN","Holiday Inn Carlsbad",3,"2015-11-01","2015-11-04",733.36,673.26,0.08195,11,0,1
"9895","JFK","SAN","Holiday Inn Carlsbad",3,"2015-11-06","2015-11-09",468.54,450.08,0.03939,11,1,1
"9896","JFK","SAN","Holiday Inn Carlsbad",7,"2015-11-01","2015-11-08",1034.14,1002.72,0.03038,11,0,1
"9897","JFK","SAN","Holiday Inn Carlsbad",3,"2015-11-21","2015-11-24",668.6,659.86,0.01308,11,2,1
"9898","JFK","SAN","Holiday Inn Carlsbad",3,"2015-11-04","2015-11-07",682.76,675.8,0.01019,11,0,1
"9899","JFK","SAN","Holiday Inn Carlsbad",3,"2015-11-11","2015-11-14",456.43,455.15,0.0028,11,1,1
"9900","JFK","SAN","Holiday Inn Carlsbad",3,"2015-11-15","2015-11-18",456.31,455.15,0.00254,11,2,1
"9901","JFK","SAN","Holiday Inn Carlsbad",3,"2015-11-08","2015-11-11",455.68,455.15,0.00116,11,1,1
"9902","JFK","CHS","Holiday Inn Charleston - Mount Pleasant",3,"2015-10-25","2015-10-28",450.87,325.42,0.27823,10,0,1
"9903","JFK","CHS","Holiday Inn Charleston - Mount Pleasant",3,"2015-10-24","2015-10-27",477.68,382.39,0.1995,10,0,1
"9904","JFK","CHS","Holiday Inn Charleston - Mount Pleasant",3,"2015-10-28","2015-10-31",445.55,357.62,0.19736,10,0,1
"9905","JFK","CHS","Holiday Inn Charleston - Mount Pleasant",3,"2015-10-23","2015-10-26",635.2,520.02,0.18134,10,0,1
"9906","JFK","CHS","Holiday Inn Charleston - Mount Pleasant",3,"2015-11-20","2015-11-23",408.3,340.01,0.16724,11,2,1
"9907","JFK","CHS","Holiday Inn Charleston - Mount Pleasant",3,"2015-10-31","2015-11-03",454.28,389.99,0.14151,10,0,1
"9908","JFK","CHS","Holiday Inn Charleston - Mount Pleasant",7,"2015-10-24","2015-10-31",733.6,643.96,0.12219,10,0,1
"9909","JFK","CHS","Holiday Inn Charleston - Mount Pleasant",7,"2015-10-25","2015-11-01",801.11,719.8,0.1015,10,0,1
"9910","JFK","CHS","Holiday Inn Charleston - Mount Pleasant",7,"2015-10-23","2015-10-30",828.51,754.25,0.08963,10,0,1
"9911","JFK","CHS","Holiday Inn Charleston - Mount Pleasant",7,"2015-11-15","2015-11-22",619.59,574.36,0.073,11,2,1
"9912","JFK","CHS","Holiday Inn Charleston - Mount Pleasant",3,"2015-11-13","2015-11-16",504.13,482.56,0.04278,11,2,1
"9913","JFK","CHS","Holiday Inn Charleston - Mount Pleasant",3,"2015-11-06","2015-11-09",616.89,597.08,0.03212,11,1,1
"9914","JFK","CHS","Holiday Inn Charleston - Mount Pleasant",3,"2015-11-25","2015-11-28",711.08,689.02,0.03102,11,2,1
"9915","JFK","CHS","Holiday Inn Charleston - Mount Pleasant",7,"2015-11-22","2015-11-29",780.13,770.19,0.01274,11,2,1
"9916","JFK","CHS","Holiday Inn Charleston - Mount Pleasant",7,"2015-10-31","2015-11-07",680.13,671.7,0.0124,10,0,1
"9917","JFK","CHS","Holiday Inn Charleston - Mount Pleasant",7,"2015-10-30","2015-11-06",709.99,704.58,0.00762,10,0,1
"9918","JFK","CHS","Holiday Inn Charleston - Mount Pleasant",3,"2015-11-18","2015-11-21",321.18,318.88,0.00716,11,2,1
"9919","JFK","CHS","Holiday Inn Charleston - Mount Pleasant",3,"2015-11-21","2015-11-24",396.73,395.38,0.0034,11,2,1
"9920","JFK","CHS","Holiday Inn Charleston - Mount Pleasant",3,"2015-11-22","2015-11-25",361.16,360.62,0.00148,11,2,1
"9921","JFK","CHS","Holiday Inn Charleston Airport and Conv Ctr",3,"2015-10-28","2015-10-31",482.04,380.65,0.21034,10,0,1
"9922","JFK","CHS","Holiday Inn Charleston Airport and Conv Ctr",3,"2015-10-24","2015-10-27",526.59,426.61,0.18986,10,0,1
"9923","JFK","CHS","Holiday Inn Charleston Airport and Conv Ctr",3,"2015-10-23","2015-10-26",644.74,529.34,0.17898,10,0,1
"9924","JFK","CHS","Holiday Inn Charleston Airport and Conv Ctr",3,"2015-11-20","2015-11-23",458.9,379.83,0.17231,11,2,1
"9925","JFK","CHS","Holiday Inn Charleston Airport and Conv Ctr",3,"2015-10-31","2015-11-03",473.29,395.35,0.16468,10,0,1
"9926","JFK","CHS","Holiday Inn Charleston Airport and Conv Ctr",7,"2015-10-24","2015-10-31",825.52,725.65,0.12097,10,0,1
"9927","JFK","CHS","Holiday Inn Charleston Airport and Conv Ctr",7,"2015-11-15","2015-11-22",713.81,639.48,0.10414,11,2,1
"9928","JFK","CHS","Holiday Inn Charleston Airport and Conv Ctr",7,"2015-10-25","2015-11-01",893.03,800.54,0.10357,10,0,1
"9929","JFK","CHS","Holiday Inn Charleston Airport and Conv Ctr",3,"2015-11-13","2015-11-16",495.87,456.58,0.07924,11,2,1
"9930","JFK","CHS","Holiday Inn Charleston Airport and Conv Ctr",7,"2015-10-23","2015-10-30",899.11,835.76,0.07046,10,0,1
